year	visitorid	hitdatahistorymkey	filename	linenumber	brandcode	visitoridhigh	visitoridlow	visitnumber	visitdatetime	visitdate	fiscalyear	fiscalmonthnumber	fiscalweeknumber	hit_time_gmt	service	acceptlanguage	eventlist	homepage	ip	pageevent	pageeventvar1	pageeventvar2	pagetype	pageurl	pagename	productlist	userserver	channel	sitesection	category	subcategory	subcategory2	pagecategory	searchterms	searchresults	refinementtype	refinementattribute	myaccountengagement	formanalysis	emailsubscriptionadd	emailsubscriptionremove	linklocation	navigationlinks	searchtype	businessunit	categoryxid	alternative	rbtused	resulttype	refinementattribute2	refinementattribute3	refinementattribute4	refinementattribute5	refinementattribute6	refinementattribute7	pagetypemerch	prop29	flashcreative	flashcreativeengagement	pdpengagement	prop33	prop34	prop35	prop36	prop37	prop38	prop39	prop40	prop41	language	prop43	prop44	prop45	prop46	prop47	prop48	prop49	prop50	ordernumber	state	useragent	zip	searchengine	excludehit	hier1	hier2	hier3	hier4	hier5	browser	postbrowserheight	postbrowserwidth	postcookies	postjavaenabled	postpersistentcookie	color	connectiontype	country	domain	postttimeinfo	javascript	language_0001	os	plugins	resolution	lasthittimegmt	firsthittimegmt	visitstarttimegmt	lastpurchasetimegmt	lastpurchasenum	firsthitpagename	visitstartpagename	visitreferrer	visitsearchengine	visitpagenum	prevpage	geocity	geocountry	georegion	duplicatepurchase	newvisit	dailyvisitor	hourlyvisitor	monthlyvisitor	yearlyvisitor	postcampaign	sitesection_0001	category_0001	subcategory_0001	subcategory2_0001	internaltrackingcode	searchterms_0001	productfindingmethods	paymentmethod	shippingmethod	ordernumber_0001	warrantiespresented	warrantycategory	crosssoldproduct	crosssoldinfluence	crossselltype	evar16	promocode	formanalysis2	calculatorengagement	bazaarvoice	catalogid	customerconnection	evar23	evar24	evar25	evar26	scene7	evar28	addonsbuytogether	addonsymal	mvtparameters	evar34	evar35	evar36	evar37	evar38	evar39	language_0002	freshstartcomplete	opentobuy	institutionid	cdeincreasepayment	cdedeferredoffer	cdedspomodel	cdeemailoptin	evar48	paidsearchrawquery	evar50	post_evar1	post_evar2	post_evar3	post_evar4	post_evar5	post_evar6	post_evar7	post_evar8	post_evar9	post_evar10	post_evar11	post_evar12	post_evar13	post_evar14	post_evar15	post_evar16	post_evar17	post_evar18	post_evar19	post_evar20	post_evar21	post_evar22	post_evar23	post_evar24	post_evar25	post_evar26	post_evar27	post_evar28	post_evar29	post_evar30	post_evar33	post_evar34	post_evar35	post_evar36	post_evar37	post_evar38	post_evar39	post_evar40	post_evar41	post_evar42	post_evar43	post_evar44	post_evar45	post_evar46	post_evar47	post_evar48	post_evar49	post_evar50	clickaction	clickactiontype	clickcontext	clickcontexttype	clicksourceid	clicktag	visitid	cookieid	checkoutthankyouflag	evar51	evar52	evar53	evar54	evar55	evar56	evar57	evar58	evar59	evar60	evar61	evar62	evar63	evar64	evar65	evar66	evar67	evar68	evar69	evar70	evar71	evar72	evar73	evar74	evar75	evar76	evar77	evar78	evar79	evar80	evar81	evar82	evar83	evar84	evar85	evar86	evar87	evar88	evar89	evar90	evar91	evar92	evar93	evar94	evar95	evar96	evar97	evar98	evar99	evar100	initialloaddate	updatedloaddate	devicetype
2022	22575322610060356312643817613271836401	16261598116	hit_data_fingerhutcomprod_2022-01-01.tsv	1088126	FDM	2257532261006034944	2643817613271836160	1	01JAN2022:10:43:34.000000	01JAN2022	2022	1	1	1641055414	pe	en-US,en;q=0.9	125	U	173.26.133.3	10		so257_test_50		https://www.fingerhut.com/product/KF097?cat=8900	pdp:Augusta 5-Pc. Patio Dining Set																																																								Mozilla/5.0 (Linux; Android 12; SM-G991U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	670	360	Y	N	Y	2	2	300	mchsi.com	1/0/2022 10:42:16 6 360	7	45	1343453731		0	1641055413	1641055336	1641055336	0	0	index	index	https://www.fingerhut.com/	0	15	0	carroll	usa	ia	0	0	0	0	0	0																											so257_test_50																												x21patiodining	Browse					https://www.fingerhut.com/product/KF097?cat=8900							5			4			so308_test_50	so257_test_50										SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting :			0						0		0	0		264381761327183640122575322610060356311	26438176132718364012257532261006035631	0																																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	72999829964132433482414123471738780240	16261651208	hit_data_fingerhutcomprod_2022-01-01.tsv	1141232	FDM	7299982996413243392	2414123471738780160	2	01JAN2022:10:33:41.000000	01JAN2022	2022	1	1	1641054821	pe	en-US,en;q=0.9	124	U	75.109.71.224	10		so308_control_50		https://www.fingerhut.com/	index																																																								Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1		0	0						2647719763	635	375	Y	N	Y	1	2	304	suddenlink.net	1/0/2022 11:33:41 6 300	7	45	1121079808		0	1640972826	1640971913	1641054821	0	0				0	1	0	scott depot	usa	wv	0	1	1	1	0	0																										so308_control_50																																																so308_control_50																									0		0	0		241412347173878024072999829964132433482	24141234717387802407299982996413243348	0																																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	72999829964132433482414123471738780240	16261651214	hit_data_fingerhutcomprod_2022-01-01.tsv	1141238	FDM	7299982996413243392	2414123471738780160	2	01JAN2022:10:33:42.000000	01JAN2022	2022	1	1	1641054822	pe	en-US,en;q=0.9	138	U	75.109.71.224	10		SO166_NCA_MF_var_6		https://www.fingerhut.com/	index																																																								Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1		0	0						2647719763	635	375	Y	N	Y	1	2	304	suddenlink.net	1/0/2022 11:33:41 6 300	7	45	1121079808		0	1641054821	1640971913	1641054821	0	0				0	7	0	scott depot	usa	wv	0	0	0	0	0	0																																						SO166_NCA_MF_var_6																							https://www.fingerhut.com/													so304_control_50											SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting : undefined			0						0		0	0		241412347173878024072999829964132433482	24141234717387802407299982996413243348	0																																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	38569365475439310365132982233951609108	16261620734	hit_data_fingerhutcomprod_2022-01-01.tsv	1110746	FDM	3856936547543930880	5132982233951608832	9	01JAN2022:10:33:46.000000	01JAN2022	2022	1	1	1641054826	ss	en-US,en;q=0.9	287=4,288=0,20113=49,20538=0.0,20539=0.0,20540=0,20541=0,20542=12.99,256,20391,2,20170,111,118,121,130,142,145,155,171,10005,10013,10038,10039,10096	U	172.58.197.213	0				https://www.fingerhut.com/product/NQ9NK?cat=13&color=LET%20IT%20SNOW	pdp:Seasonal Cotton Flannel 4-Pc. Comforter Set - Full/Queen	;NQ9NK;;;;eVar50=xclearanceall|eVar1=Featured Shops|eVar2=Featured Shops|eVar3=Featured Shops|eVar4=Featured Shops|eVar53=https://www.fingerhut.com/search/Clearance/13.uts?q=xclearanceall&categoryId=13&CTID=1613&CTCampaign=narvar-email&SiteID=clearance-navigation&CTList%5B%5D=unknown&CTList%5B%5D=OnWay&CTSeng=narvar&wid=gnNjLg&page=2&itemsPerPage=24|eVar5=product detail page|eVar62=gnNjLg|eVar69=53.97			Featured Shops	Featured Shops	Featured Shops	Featured Shops	product detail page					47			https://www.fingerhut.com/product/NQ9NK?cat=13&color=LET%20IT%20SNOW																					969785c309304b1c82dba07b513fbe00																			Mozilla/5.0 (Linux; Android 9; U307AS) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.104 Mobile Safari/537.36		0	0						2936625532	512	320	Y	N	Y	2	4	300	t-mobile.com	1/0/2022 10:56:39 6 300	7	45	897651691		426	1641054819	1639409599	1641052600	0	0	pdp:Home Basics Fast Dry 10-Pc. Towel Set	my account:sign in	android-app://com.google.android.gm/	0	23	2816049675	detroit	usa	mi	0	0	0	0	0	0													https://www.fingerhut.com/product/NQ9NK?cat=13&color=LET%20IT%20SNOW							4.8			4																			so_targeting : undefined			0										xclearanceall	wid					https://www.fingerhut.com/product/NQ9NK?cat=13&color=LET%20IT%20SNOW							4.8			4			so304_test_50	so257_control_50	1613														so_targeting : undefined			0						0		0	0		513298223395160910838569365475439310369	51329822339516091083856936547543931036	0						pdp:Seasonal Cotton Flannel 4-Pc. Comforter Set - Full/Queen																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Tablet
2022	72999829964132433482414123471738780240	16261651211	hit_data_fingerhutcomprod_2022-01-01.tsv	1141235	FDM	7299982996413243392	2414123471738780160	2	01JAN2022:10:33:41.000000	01JAN2022	2022	1	1	1641054821	ss	en-US,en;q=0.9	20113=14,20538=0.0,20539=0.0,20540=0,20541=0,20170,111,142,145,155,171,10005,10013,10038,10039,10048,10096	U	75.109.71.224	0				https://www.fingerhut.com/	index				index	index	index	index	index					34			https://www.fingerhut.com/																					e85f8c818e984594bd2c1c40dbd969e0																			Mozilla/5.0 (iPhone; CPU iPhone OS 15_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Mobile/15E148 Safari/604.1		0	0						2647719763	635	375	Y	N	Y	1	2	304	suddenlink.net	1/0/2022 11:33:41 6 300	7	45	1121079808		0	1641054821	1640971913	1641054821	0	0				0	4	0	scott depot	usa	wv	0	0	0	0	0	0													https://www.fingerhut.com/																													so_targeting : undefined			0																https://www.fingerhut.com/													so304_control_50											SO151_Stocking_Stuffers					so_targeting : undefined			0						0		0	0		241412347173878024072999829964132433482	24141234717387802407299982996413243348	0						index																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	76037456168330435111276036567095290452	16262125545	hit_data_fingerhutcomprod_2022-01-01.tsv	1615839	FDM	7603745616833043456	1276036567095290112	3	01JAN2022:12:41:32.000000	01JAN2022	2022	1	1	1641062492	ss	en-us	20113=6,20538=0.0,20539=0.0,20540=0,20541=0,20170,111,130,142,145,155,171,10005,10013,10038,10039,10096	U	68.52.36.22	0				https://www.fingerhut.com/login/auth?focus=login	my account:sign in				my account	my account:sign in	my account:sign in	my account:sign in	my account					45			https://www.fingerhut.com/login/auth?focus=login																					36bbb6c7d68e46638d6e0f02695b6160																			Mozilla/5.0 (iPhone; CPU iPhone OS 14_7_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1		0	0						3530686364	719	414	Y	N	Y	1	2	304	comcast.net	1/0/2022 12:41:27 6 360	7	45	287736017		270	1641062489	1641019919	1641062487	0	0	my account:sign in	index		0	12	3977335384	nashville	usa	tn	0	0	0	0	0	0													https://www.fingerhut.com/login/auth?focus=login																													so_targeting :			0																https://www.fingerhut.com/login/auth?focus=login													so304_test_50		265									SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting :			0					https://www.fingerhut.com/login/auth?focus=login	0	index	1	0	A	127603656709529045276037456168330435113	12760365670952904527603745616833043511	0						my account:sign in																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	80929276664733598253223931836322066179	16262209626	hit_data_fingerhutcomprod_2022-01-01.tsv	1699935	FDM	8092927666473359360	3223931836322065920	12	01JAN2022:12:46:36.000000	01JAN2022	2022	1	1	1641062796	pe	en-us	111,130,145,155,171,10005,10038,10039,10096	U	47.216.151.43	10		ListingPage:BottomPagination6		https://www.fingerhut.com/search?search-type=autocomplete&q=floor%20lamps	search:results								search								https://www.fingerhut.com/search?search-type=autocomplete&q=floor+lamps&page=5&itemsPerPage=24																					7953029ce1ce4892acb4e5eb51025910			BottomPagination6																Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1		0	0						3530686364	617	414	Y	N	Y	1	2	300	suddenlink.com	1/0/2022 13:42:57 6 300	7	45	90833285		196	1641062751	1639066776	1641062578	0	0	search:results	search:results		0	8	0	rocky mount	usa	nc	0	0	0	0	0	0													https://www.fingerhut.com/search?search-type=autocomplete&q=floor+lamps&page=5&itemsPerPage=24																																0										floor lamps	Search					https://www.fingerhut.com/search?search-type=autocomplete&q=floor+lamps&page=5&itemsPerPage=24			Auto-Suggest:index 4:floor lamps												267														so_targeting : undefined			0					https://www.fingerhut.com/search?search-type=autocomplete&q=floor+lamps&page=6&itemsPerPage=24	0	search:results	1	0	A	3223931836322066179809292766647335982512	32239318363220661798092927666473359825	0						search:results																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	7268529241474036889503044225194025878	16261442348	hit_data_fingerhutcomprod_2022-01-01.tsv	932217	FDM	7268529241474035712	503044225194025792	1	01JAN2022:09:50:41.000000	01JAN2022	2022	1	1	1641052241	pe	en-US,en;q=0.9	20439,111,112,122,143,145,155,171,10005,10038,10039,10096	U	136.35.60.226	10		CO_Step2_payInFull		https://www.fingerhut.com/checkout/index	checkout:1page								checkout								https://www.fingerhut.com/checkout/index																Prospect					347f0f6447c14b018a52c4b6165d0646										FreshStart									Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.110 Safari/537.36		0	0						1479724127	662	1440	Y	N	Y	0	2	304	googlefiber.net	1/0/2022 9:35:10 6 360	7	45	1377654891		388	1641052235	1641050811	1641050811	0	0	search:results	search:results	https://www.fingerhut.com/search/Electronics/Cameras-and-Camcorders/2169.uts?search-type=user-generated&q=xFSElectronics200&categoryId=2169&wid=Wqe6EW&itemsPerPage=24	0	104	0	kansas city	usa	ks	0	0	0	0	0	0													https://www.fingerhut.com/checkout/index	3921813620										3921813620																			FreshStart		0										iphone 13	Search					https://www.fingerhut.com/checkout/index	3921813620						4.9			28	3921813620	FRSHST01 : 12:CDESEG02 : 3	so304_test_50											SO151_IF	SO166_MF_var_5			SL2_Automated_Audience_Infants	so_targeting : FreshStart	FreshStart		0			f211231_HP_SL_NYNY_MKTGTST			0		0	0		50304422519402587872685292414740368891	5030442251940258787268529241474036889	0						checkout:1page																lg																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Desktop
2022	42554035828482322022458918780408029076	16262223499	hit_data_fingerhutcomprod_2022-01-01.tsv	1713808	FDM	4255403582848231936	2458918780408029184	7	01JAN2022:12:48:57.000000	01JAN2022	2022	1	1	1641062937	pe	en-US,en;q=0.9	111,130,145,155,171,10005,10038,10039,10043,10096	U	172.58.129.154	10		SearchFacetToggle:Minimize.My Account		https://www.fingerhut.com/search?wid=kl6eoej2	search:results																https://www.fingerhut.com/search?wid=kl6eoej2									Minimize.My Account												705a9ce84c7445be846ec01a4de23eb8																			Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A716U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36		0	0						3507883757	626	360	Y	N	Y	2	4	300	t-mobile.com	1/0/2022 13:46:25 6 300	7	45	2579877131		0	1641062933	1635982986	1641062787	0	0	my account:sign in	index	https://www.fingerhut.com/home?CTKey=logo&CTid=267&CTCampName=em_fht_20220101_Sat_Athletic_Under50&CTMediaProgram=Promotional&CTMediaProgramType=Marketing&CTTemp=01/01/2022&CTCredit=0&CTList=0&smtrctid=78722450505	0	22	0	miami	usa	fl	0	0	0	0	0	0													https://www.fingerhut.com/search?wid=kl6eoej2																																0											wid					https://www.fingerhut.com/search?wid=kl6eoej2													so304_test_50		267									SO151_IF	SO166_NCA_MF_var_6				so_targeting :			0					https://www.fingerhut.com/search?wid=kl6eoej2#my-account-mobile	0	search:results	1	0	A	245891878040802907642554035828482322027	24589187804080290764255403582848232202	0						search:results																xs																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	42554035828482322022458918780408029076	16262223482	hit_data_fingerhutcomprod_2022-01-01.tsv	1713791	FDM	4255403582848231936	2458918780408029184	7	01JAN2022:12:46:32.000000	01JAN2022	2022	1	1	1641062792	pe	en-US,en;q=0.9	165	U	172.58.129.154	10		f211227_HP_SL2_NCA_Blank_MKTGTST		https://www.fingerhut.com/home?CTKey=logo&CTid=267&CTCampName=em_fht_20220101_Sat_Athletic_Under50&CTMediaProgram=Promotional&CTMediaProgramType=Marketing&CTTemp=01/01/2022&CTCredit=0&CTList=0&smtrctid=78722450505	index																																																								Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A716U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36		0	0						3507883757	626	360	Y	N	Y	2	4	300	t-mobile.com	1/0/2022 13:46:25 6 300	7	45	2579877131		0	1641062791	1635982986	1641062787	0	0	my account:sign in	index	https://www.fingerhut.com/home?CTKey=logo&CTid=267&CTCampName=em_fht_20220101_Sat_Athletic_Under50&CTMediaProgram=Promotional&CTMediaProgramType=Marketing&CTTemp=01/01/2022&CTCredit=0&CTList=0&smtrctid=78722450505	0	5	0	miami	usa	fl	0	0	0	0	0	0																																																													https://www.fingerhut.com/home?CTKey=logo&CTid=267&CTCampName=em_fht_20220101_Sat_Athletic_Under50&CTMediaProgram=Promotional&CTMediaProgramType=Marketing&CTTemp=01/01/2022&CTCredit=0&CTList=0&smtrctid=78722450505													so304_test_50		267									SO151_IF					so_targeting :			0						0		0	0		245891878040802907642554035828482322027	24589187804080290764255403582848232202	0																f211227_HP_SL2_NCA_Blank_MKTGTST																																			02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	42554035828482322022458918780408029076	16262223490	hit_data_fingerhutcomprod_2022-01-01.tsv	1713799	FDM	4255403582848231936	2458918780408029184	7	01JAN2022:12:47:14.000000	01JAN2022	2022	1	1	1641062834	ss	en-US,en;q=0.9	20113=38,20538=0.0,20539=0.0,20540=0,20541=0,20170,106,111,130,142,145,155,171,186,10005,10013,10038,10039,10043,10096	U	172.58.129.154	0				https://www.fingerhut.com/search?wid=kl6eoej2	search:results										178			45			https://www.fingerhut.com/search?wid=kl6eoej2																					705a9ce84c7445be846ec01a4de23eb8																			Mozilla/5.0 (Linux; Android 11; SAMSUNG SM-A716U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.0 Chrome/92.0.4515.166 Mobile Safari/537.36		0	0						3507883757	626	360	Y	N	Y	2	4	300	t-mobile.com	1/0/2022 13:46:25 6 300	7	45	2579877131		0	1641062830	1635982986	1641062787	0	0	my account:sign in	index	https://www.fingerhut.com/home?CTKey=logo&CTid=267&CTCampName=em_fht_20220101_Sat_Athletic_Under50&CTMediaProgram=Promotional&CTMediaProgramType=Marketing&CTTemp=01/01/2022&CTCredit=0&CTList=0&smtrctid=78722450505	0	13	3977335384	miami	usa	fl	0	0	0	0	0	0								wid					https://www.fingerhut.com/search?wid=kl6eoej2																													so_targeting :			0											wid					https://www.fingerhut.com/search?wid=kl6eoej2													so304_test_50		267									SO151_IF	SO166_NCA_MF_var_6				so_targeting :			0					https://www.fingerhut.com/search?wid=kl6eoej2	0	index	1	0	A	245891878040802907642554035828482322027	24589187804080290764255403582848232202	0						search:results																xs															f21110_PB2_Experian_NCKBN_MKTGTST														02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Mobile
2022	8555569462773713653863374018099439766	16261595357	hit_data_fingerhutcomprod_2022-01-01.tsv	1085367	FDM	855556946277371264	3863374018099439104	1	01JAN2022:10:37:58.000000	01JAN2022	2022	1	1	1641055078	ss	en-US,en;q=0.9	20113=13,20538=4700,20539=1723,20540=2977,20541=148.8,20170,111,122,123,130,131,142,143,144,145,155,171,10005,10013,10038,10039,10096	U	68.104.214.211	0				https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1kz2pk	my account:authentication				my account	my account:authentication	my account:authentication	my account:authentication	my account					47	EligibleToEnroll		https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1																				Mature	fb8f3333ab1b41acaa1f2bff9c410884				1000						Advantage								AZ	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15		0	0						287	665	1024	Y	N	Y	1	2	304	cox.net	1/0/2022 9:37:23 6 420	7	45	1377654891		8	1641055076	1641055045	1641055045	0	0	index	index	https://www.fingerhut.com/	0	16	3805217860	chandler	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1kz2pk											0066357404	DSPO01 : 112:EMAIL01 : 11:DEF01 : 11:CDESEGB : 12:CDESEGD : 162.78:CDESEGF : 3:CDESEGG : 2:CDESEGJ : 2:CDESEG02 : 13																	so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	0																https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1kz2pk											0066357404	DSPO01 : 112:EMAIL01 : 11:DEF01 : 11:CDESEGB : 12:CDESEGD : 162.78:CDESEGF : 3:CDESEGG : 2:CDESEGJ : 2:CDESEG02 : 13	so304_test_50											SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	0						0		0	0		38633740180994397668555569462773713651	3863374018099439766855556946277371365	0						my account:authentication																md																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Desktop
2022	8555569462773713653863374018099439766	16261595358	hit_data_fingerhutcomprod_2022-01-01.tsv	1085368	FDM	855556946277371264	3863374018099439104	1	01JAN2022:10:38:15.000000	01JAN2022	2022	1	1	1641055095	pe	en-US,en;q=0.9	20380,111,122,130,143,145,155,171,10005,10038,10039,10096	U	68.104.214.211	10		MFAChallenge_ContinueClick		https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1kz2pk	my account:authentication								my account								https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1	OptedIn																				fb8f3333ab1b41acaa1f2bff9c410884										Advantage									Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15		0	0						287	665	1024	Y	N	Y	1	2	304	cox.net	1/0/2022 9:37:23 6 420	7	45	1377654891		8	1641055078	1641055045	1641055045	0	0	index	index	https://www.fingerhut.com/	0	17	0	chandler	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1kz2pk											0066357404																			Advantage		0																https://www.fingerhut.com/multiFactorAuthentication/auth?dest=%2Fuser%2Findex%3Ffocus%3Dlogin#/?_k=1kz2pk											0066357404	DSPO01 : 112:EMAIL01 : 11:DEF01 : 11:CDESEGB : 12:CDESEGD : 162.78:CDESEGF : 3:CDESEGG : 2:CDESEGJ : 2:CDESEG02 : 13	so304_test_50											SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	0						0		0	0		38633740180994397668555569462773713651	3863374018099439766855556946277371365	0						my account:authentication																md																													02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Desktop
2022	8555569462773713653863374018099439766	16261595360	hit_data_fingerhutcomprod_2022-01-01.tsv	1085370	FDM	855556946277371264	3863374018099439104	1	01JAN2022:10:38:23.000000	01JAN2022	2022	1	1	1641055103	ss	en-US,en;q=0.9	20113=54,20538=4700,20539=1723,20540=2977,20541=148.8,20170,111,112,122,123,127,129,130,131,142,143,144,145,155,160,171,174,182,10005,10013,10025,10030,10031,10032,10038,10039,10042,10096	U	68.104.214.211	0				https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk	my account:main page				my account	my account:main page	my account:main page	my account:main page	my account					49	EligibleToEnroll		https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk																Mature				Mature	fb8f3333ab1b41acaa1f2bff9c410884				1000						Advantage								AZ	Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15		0	0						287	665	1024	Y	N	Y	1	2	304	cox.net	1/0/2022 9:37:23 6 420	7	45	1377654891		8	1641055103	1641055045	1641055045	0	0	index	index	https://www.fingerhut.com/	0	19	2289899700	chandler	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk	0066357404										0066357404	DSPO01 : 112:EMAIL01 : 11:DEF01 : 11:CDESEGB : 12:CDESEGD : 162.78:CDESEGF : 3:CDESEGG : 2:CDESEGJ : 2:CDESEG02 : 13				6_Missing_Mature		13.0592											so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	5																https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk	0066357404										0066357404	DSPO01 : 112:EMAIL01 : 11:DEF01 : 11:CDESEGB : 12:CDESEGD : 162.78:CDESEGF : 3:CDESEGG : 2:CDESEGJ : 2:CDESEG02 : 13	so304_test_50			6_Missing_Mature		13.0592						SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	5					Continue	3	my account:authentication	1	0	SUBMIT	38633740180994397668555569462773713651	3863374018099439766855556946277371365	0						my account:main page					CDE_GoodCustomer_2_PB_Legacy_Personalized_OTB											md			CDE_MA2_JAN_2022_Deferred_11_MKTGTEST								524																		02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Desktop
2022	8555569462773713653863374018099439766	16261595359	hit_data_fingerhutcomprod_2022-01-01.tsv	1085369	FDM	855556946277371264	3863374018099439104	1	01JAN2022:10:38:23.000000	01JAN2022	2022	1	1	1641055103	pe	en-US,en;q=0.9	20549,111,112,122,127,129,130,143,145,155,171,182,10005,10025,10030,10031,10032,10038,10039,10042,10096	U	68.104.214.211	10		reviewContactInfoModal2Shown		https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk	my account:main page								my account								https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk																Mature					fb8f3333ab1b41acaa1f2bff9c410884										Advantage									Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.1 Safari/605.1.15		0	0						287	665	1024	Y	N	Y	1	2	304	cox.net	1/0/2022 9:37:23 6 420	7	45	1377654891		8	1641055095	1641055045	1641055045	0	0	index	index	https://www.fingerhut.com/	0	18	0	chandler	usa	az	0	0	0	0	0	0													https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk	0066357404										0066357404					6_Missing_Mature		13.0592												Advantage		5																https://www.fingerhut.com/user/index?focus=login#/?_k=1kz2pk	0066357404										0066357404	DSPO01 : 112:EMAIL01 : 11:DEF01 : 11:CDESEGB : 12:CDESEGD : 162.78:CDESEGF : 3:CDESEGG : 2:CDESEGJ : 2:CDESEG02 : 13	so304_test_50			6_Missing_Mature		13.0592						SO151_Stocking_Stuffers	SO166_NCA_MF_var_6				so_targeting : Advantage	Advantage	HP_PB2_VPFS_BAU_MKTGTST	5						0		0	0		38633740180994397668555569462773713651	3863374018099439766855556946277371365	0						my account:main page																md											524																		02JAN2022:02:39:13.000000	02JAN2022:02:39:13.000000	Desktop
